,flow,type,area,material,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
9,outflow,high-rise,urban,concrete,550.8597091,576.6759642,603.8920459,632.6717174,663.077068,695.1761242,729.0415877,764.7593313,802.4177614,842.100464,883.8961038,927.8985939,974.222109,1022.987944,1074.312206,1128.318631,1185.138934,1244.914311,1307.794736,1373.938779,1443.515459,1516.70501,1593.738386,1674.863628,1760.313207,1850.336633,1945.201184,2045.188779,2150.605644,2261.787684,2379.094731,2502.912291,2633.611918,2771.596416,2917.337941,3071.340643,3234.143098,3406.717122,3590.06516,3784.876032,3991.89304,4211.907541,4444.801718,4690.503624,4949.826983,5223.610794
10,outflow,high-rise,urban,concrete,927.3109912,972.3801111,1019.260039,1068.381976,1119.943942,1174.159528,1231.220296,1291.053003,1353.601048,1419.036729,1487.535677,1559.281113,1634.178492,1712.140514,1793.337626,1877.93898,1966.115403,2057.673429,2152.428848,2250.528074,2352.110635,2457.307689,2566.034247,2678.216029,2793.972697,2913.418419,3036.66253,3163.460397,3293.582769,3427.119208,3564.139165,3704.692833,3848.581719,3995.609389,4145.786059,4299.100243,4455.508138,4614.056483,4773.86533,4934.904724,5097.123512,5260.462548,5424.716063,5589.685253,5755.303807,5921.500663
11,outflow,high-rise,urban,concrete,34938.9918,35532.41896,36127.03606,36722.78763,37319.62571,37917.50667,38516.39173,39116.22883,39716.91037,40318.33141,40920.40396,41523.05629,42126.22915,42729.86589,43333.92355,43938.37518,44543.20951,45148.41951,45753.97114,46359.83663,46966.00244,47572.46785,48179.24397,48786.3554,49393.83752,50001.73537,50610.10346,51218.99353,51828.42242,52438.40909,53048.98234,53660.17671,54272.02242,54884.5247,55497.68324,56111.49645,56725.96007,57341.04452,57956.63582,58572.60157,59188.80705,59805.11326,60421.37033,61037.4013,61653.01884,62268.02956
12,outflow,high-rise,urban,concrete,14194.94259,14481.73407,14773.17058,15070.43952,15373.83094,15683.63477,16000.15696,16322.2927,16648.96853,16980.39147,17316.72809,17658.1196,18004.07932,18354.14577,18708.39831,19066.87238,19429.58418,19795.31172,20162.90354,20532.35257,20903.6192,21276.65196,21650.8124,22025.49445,22400.63614,22776.16339,23151.99994,23527.04371,23900.30234,24271.78519,24641.45914,25009.25509,25374.74761,25737.53508,26097.5362,26454.65721,26808.79532,27157.24255,27497.52358,27829.67085,28153.66841,28469.48962,28778.79246,29083.09106,29382.2808,29676.29762
13,outflow,high-rise,urban,concrete,3786.176761,3938.541025,4094.724166,4254.571409,4418.140862,4585.486182,4756.657577,4931.210743,5108.724114,5289.22973,5472.747308,5659.291246,5848.467499,6039.904538,6233.608576,6429.575822,6627.798472,6827.878612,7029.442525,7232.480639,7436.974613,7642.903095,7850.021637,8058.100227,8267.117663,8477.048104,8687.86436,8899.19866,9110.707898,9322.371564,9534.162881,9746.053793,9957.732319,10168.90872,10379.56419,10589.67538,10799.2186,11008.07192,11216.11569,11423.31918,11629.65157,11835.08373,12039.3471,12242.19309,12443.60333,12643.55683
14,outflow,high-rise,urban,concrete,1984.525192,2025.707135,2067.016049,2108.564384,2150.471,2192.828746,2235.764754,2279.369739,2323.655202,2368.630189,2414.26257,2460.514571,2507.313688,2554.579793,2602.292427,2650.418747,2698.916527,2747.620039,2796.364479,2845.091072,2893.737783,2942.616902,2992.0305,3041.988583,3092.539936,3143.721421,3195.566231,3247.960819,3300.80769,3354.149037,3408.012513,3462.410532,3517.262206,3572.487547,3628.08204,3684.034594,3740.324516,3796.734989,3853.069127,3909.315662,3965.458338,4021.478806,4077.405159,4133.260823,4189.022865,4244.668567
15,outflow,high-rise,urban,concrete,968.0652686,986.6583467,1006.22787,1026.781564,1048.360335,1071.007335,1094.769337,1119.635841,1145.605903,1172.743228,1201.11481,1230.791804,1261.693448,1293.737985,1326.97922,1361.470736,1397.267838,1434.229803,1472.219374,1511.277999,1551.446339,1592.764949,1635.115754,1678.380829,1722.58734,1767.765719,1813.947789,1860.969784,1908.679987,1957.110487,2006.286789,2056.229175,2106.796594,2157.853246,2209.408398,2261.469005,2314.039931,2366.630101,2418.784597,2470.516643,2521.829415,2572.723504,2623.561027,2674.677839,2726.066488,2777.727443
16,outflow,high-rise,urban,concrete,6182.630615,6277.478207,6375.391807,6476.276016,6580.257508,6687.506543,6798.2361,6912.072993,7028.609973,7147.963619,7270.259754,7395.625713,7523.901166,7654.930189,7788.81332,7925.647526,8065.533136,8207.898103,8352.210788,8498.575666,8647.088162,8797.838074,8950.410051,9104.394871,9259.848925,9416.834691,9575.410419,9734.985058,9895.004814,10055.52052,10216.56907,10378.18143,10539.99914,10701.685,10863.26168,11024.74929,11186.16297,11347.11307,11507.2367,11666.54488,11825.04033,11982.72505,12139.96058,12297.08329,12454.09046,12610.98793
17,outflow,high-rise,urban,concrete,3563.947007,3716.315883,3876.648803,4044.858834,4220.901282,4404.713196,4596.266401,4795.043954,5000.571206,5212.865393,5431.928433,5657.754085,5890.142957,6128.904321,6374.04204,6625.586395,6883.57518,7147.280942,7416.027595,7689.868664,7968.849822,8252.960179,8541.726068,8834.745353,9132.059077,9433.709465,9739.728921,10049.49143,10362.41281,10678.52443,10997.85344,11320.43176,11645.80919,11973.55762,12303.70861,12636.32758,12971.47443,13307.98075,13644.72533,13981.685,14318.81556,14656.0672,14993.92886,15332.85605,15672.79872,16013.7203
18,outflow,high-rise,urban,concrete,12849.38096,13377.71494,13935.30387,14524.60193,15147.75434,15807.06769,16505.11337,17243.44133,18023.61658,18848.36406,19720.57364,20643.31029,21616.53226,22640.22202,23717.28385,24850.71626,26043.64617,27297.67792,28614.53783,29997.55643,31450.21835,32976.32566,34577.20244,36254.13995,38010.8775,39851.29651,41779.44157,43794.40993,45895.46286,48086.50965,50371.48508,52754.40773,55234.49005,57811.0869,60488.00689,63269.05708,66158.08225,69154.49802,72257.78327,75471.38769,78798.66198,82242.90396,85801.63802,89472.4575,93258.06794,97160.9948
19,outflow,high-rise,urban,concrete,2961.505829,3059.996151,3160.480928,3262.90142,3367.263012,3473.565822,3581.795476,3691.592364,3802.617837,3914.841884,4028.223349,4142.716074,4257.958446,4373.612249,4489.641587,4606.007983,4722.67019,4839.224,4955.291881,5070.839828,5185.827116,5300.202347,5413.650637,5525.884449,5636.8665,5746.556204,5854.913114,5961.574312,6066.204386,6168.779126,6269.269652,6367.647052,6463.67743,6557.146487,6648.040645,6736.345316,6822.044103,6905.069354,6985.36333,7062.921604,7137.741317,7209.82199,7279.068143,7345.397174,7408.824433,7469.36531
20,outflow,high-rise,urban,concrete,11206.55213,12097.94327,13017.02223,13958.52913,14918.92855,15895.2455,16885.0579,17883.57329,18886.27582,19891.77128,20898.99385,21907.12199,22914.15104,23918.14028,24918.53656,25914.85568,26906.67694,27890.40443,28862.4172,29822.30371,30769.71077,31704.33593,32624.65789,33529.17119,34417.65301,35289.93564,36145.90724,36982.89711,37798.25796,38591.97921,39364.10016,40114.70782,40842.79115,41547.35297,42228.55504,42886.59458,43521.70847,44131.58098,44713.91203,45269.01714,45797.25126,46299.00826,46773.82724,47221.2748,47641.83486,48036.02234
21,outflow,high-rise,urban,concrete,3798.476931,3958.190839,4125.98892,4302.420799,4487.917541,4682.924421,4887.874307,5102.47655,5326.418201,5559.998136,5803.509064,6057.231226,6320.763572,6593.701125,6876.266726,7168.709666,7471.280732,7783.167206,8103.590543,8432.740437,8770.758275,9117.819329,9473.558371,9837.594022,10210.07444,10591.15406,10980.99071,11378.71267,11783.50639,12195.52673,12614.90828,13041.77313,13475.56493,13915.75948,14362.45808,14815.75656,15275.76612,15739.8944,16205.63605,16672.95548,17141.76232,17611.94524,18083.94429,18558.16014,19034.46219,19512.72681
22,outflow,high-rise,urban,concrete,1519.792473,1584.327104,1651.664206,1722.045441,1795.689403,1872.81702,1953.638714,2037.960573,2125.598199,2216.724754,2311.510682,2410.12821,2512.362355,2617.997292,2727.160926,2839.983975,2956.602926,3076.567148,3199.441891,3325.325273,3454.306149,3586.457983,3721.414796,3858.836975,3998.788129,4141.328508,4286.519263,4433.884638,4582.977302,4733.862051,4886.596139,5041.229032,5197.444499,5354.95163,5513.810673,5674.092867,5835.944778,5999.763552,6165.826507,6334.127876,6504.663553,6677.427745,6852.058836,7028.211849,7205.865384,7384.985153
23,outflow,high-rise,urban,concrete,26295.8825,26608.49829,26910.18005,27202.28463,27486.26152,27763.59804,28035.77741,28304.16694,28569.91921,28834.1879,29098.0657,29362.54943,29628.41163,29896.09026,30165.98063,30438.37974,30713.46012,30991.05018,31270.44767,31551.0295,31832.15494,32113.12448,32393.09536,32671.04731,32946.00426,33217.0126,33483.14184,33743.42343,33996.80074,34242.34955,34479.25642,34706.81515,34924.42371,35131.58377,35327.92934,35513.22026,35687.3396,35850.18699,36001.58805,36141.58018,36270.3488,36388.19343,36495.50308,36592.73301,36680.40471,36759.08864
24,outflow,high-rise,urban,concrete,263.3840668,271.2713234,279.3184173,287.5259841,295.8936522,304.4201974,313.1041004,321.9303078,330.8854175,339.9695563,349.1823344,358.5230195,367.9802178,377.5433306,387.2114211,396.9830254,406.8565991,416.8214854,426.8677832,436.9943428,447.1998883,457.4843435,467.8425143,478.2683461,488.7606429,499.3182245,509.9398805,520.6205024,531.3552524,542.1430746,552.9828308,563.8732845,574.8084728,585.7828866,596.7956343,607.8458933,618.9335344,630.0084782,641.0233263,651.9776325,662.8699505,673.698602,684.4953291,695.2895125,706.0789497,716.8622128
25,outflow,high-rise,urban,concrete,2641.644052,2744.827199,2852.122482,2963.800139,3079.988507,3200.825579,3326.454411,3456.989145,3592.555179,3733.318319,3879.450124,4031.127935,4188.382939,4351.256418,4519.935967,4694.615889,4875.503333,5062.520719,5255.603687,5454.96336,5660.814461,5873.390911,6092.833034,6319.285703,6552.999443,6794.233731,7043.257673,7299.926588,7564.121577,7836.120908,8116.207166,8404.674805,8701.526814,9006.785681,9320.758213,9643.754164,9976.087894,10318.37532,10671.27409,11035.22691,11410.69958,11798.17616,12197.48545,12608.49502,13031.70282,13467.60902
26,outflow,high-rise,urban,concrete,603.8003663,635.9703476,669.743757,705.2610824,742.5877646,781.793848,822.953105,866.0252792,910.9690948,957.8453815,1006.714927,1057.640022,1110.665011,1165.834903,1223.212947,1282.864117,1344.85546,1409.175386,1475.815863,1544.843395,1616.325125,1690.330012,1767.039887,1846.642053,1929.232321,2014.912701,2103.790245,2196.029376,2291.80713,2391.267337,2494.561671,2601.8493,2713.391281,2829.462711,2950.270629,3076.033979,3206.982868,3344.44001,3489.754567,3643.355719,3805.718076,3977.350122,4157.761553,4346.502668,4544.066181,4750.944958
1,outflow,high-rise,urban,wood,113.2864924,116.005824,118.8015927,121.6708991,124.6105532,127.6176472,130.6891207,133.8175615,136.9975632,140.2287422,143.5099848,146.8399559,150.214066,153.6277081,157.0799492,160.5689825,164.091098,167.6456007,171.2326666,174.8505029,178.4975471,182.172804,185.873715,189.5973528,193.3425343,197.1084752,200.8946767,204.6963303,208.5096271,212.3355174,216.1743597,220.0257963,223.8863283,227.7525868,231.6238488,235.4993494,239.3782206,243.2543052,247.122252,250.9820618,254.8336545,258.6769555,262.5124624,266.3406354,270.1614352,273.9748723
2,outflow,high-rise,urban,wood,295.7344697,305.3686293,315.3498709,325.6835459,336.3743078,347.4260656,358.8419355,370.6241926,382.7742079,395.2923807,408.1780907,421.4296582,435.0443069,449.0181235,463.3460195,478.0217036,493.0376622,508.385143,524.0541336,540.0333405,556.3101854,572.8708115,589.7000948,606.7816586,624.0978919,641.6299813,659.3579516,677.2607135,695.3161094,713.5009634,731.791149,750.1616679,768.5867361,787.0398754,805.4940097,823.9215749,842.2946365,860.5850154,878.7644172,896.8045675,914.6773555,932.3549839,949.8101223,967.0160641,983.9468847,1000.577602
3,outflow,high-rise,urban,wood,354.0779891,365.6528361,377.4311909,389.4080912,401.5877359,413.9740799,426.5682331,439.3496452,452.3001971,465.4206665,478.7111523,492.1714052,505.7865674,519.5424465,533.4384407,547.47394,561.6481764,575.9303754,590.2916721,604.7312542,619.2475976,633.8392196,648.4825247,663.1549863,677.8548943,692.5801869,707.3286289,722.0725393,736.7859731,751.4669668,766.1130494,780.7216191,795.2754252,809.7581354,824.1671124,838.4993248,852.7517323,866.9512215,881.1224737,895.2618146,909.3661688,923.4327222,937.4420293,951.3759683,965.2323691,979.0088015
4,outflow,high-rise,urban,wood,103.3185742,106.4894141,109.7550006,113.1168609,116.5770786,120.1374036,123.7989812,127.56221,131.4290332,135.4034446,139.4893578,143.6904751,148.0045812,152.4294555,156.9678555,161.6220087,166.3938443,171.2748322,176.2569887,181.3422346,186.5324373,191.8296404,197.2294611,202.726579,208.3212882,214.0142779,219.8060605,225.6861823,231.6447069,237.6816845,243.7967925,249.9894822,256.2523105,262.5781504,268.9660656,275.4148402,281.9230479,288.4607893,294.9995493,301.5370231,308.0703221,314.596344,321.1189708,327.6416002,334.1608803,340.6735605
5,outflow,high-rise,urban,wood,27.87760985,28.9429902,30.03761105,31.16555628,32.32770549,33.52506941,34.75872419,36.02433777,37.31771583,38.6395961,39.99062131,41.37140136,42.77808881,44.20703409,45.65866912,47.13343652,48.63173085,50.14985113,51.68429167,53.23535483,54.80324649,56.38908826,57.99226277,59.61131934,61.24645986,62.89784595,64.56562192,66.24758087,67.94170084,69.64818772,71.36715649,73.09864747,74.84051892,76.59074477,78.34929563,80.11609003,81.89100632,83.6740656,85.46520728,87.26413136,89.07052505,90.88406185,92.70294189,94.5254471,96.35121592,98.17984294
6,outflow,high-rise,urban,wood,398.2765889,415.8300207,434.1506047,453.2086885,473.0269524,493.6269056,515.0277963,537.1683965,559.9903581,583.5067931,607.7283939,632.6647179,658.2762351,684.5246595,711.4174161,738.9633829,767.171456,795.9765757,825.3172736,855.2002944,885.6304699,916.6059773,948.0762435,979.9973644,1012.36983,1045.192685,1078.46388,1112.121573,1146.107141,1180.417088,1215.046137,1249.98789,1285.194144,1320.619572,1356.256862,1392.096463,1428.126333,1464.338595,1500.724594,1537.269485,1573.95827,1610.775816,1647.616437,1684.380644,1721.054394,1757.621812
7,outflow,high-rise,urban,wood,149.0518872,154.1274091,159.4442428,165.0336751,170.9098694,177.081714,183.5583603,190.3307707,197.390195,204.744289,212.4003667,220.3651716,228.6266745,237.1724848,246.0060309,255.1303397,264.5478783,274.2354754,284.1730273,294.3659291,304.8193658,315.5379902,326.5025568,337.6942655,349.1162533,360.7718546,372.664219,384.7665985,397.0543861,409.5316853,422.2027607,435.0724162,448.1249179,461.3475687,474.7506237,488.3482379,502.1602493,516.039226,529.8356179,543.5477587,557.1706963,570.698416,584.2363845,597.88318,611.6322949,625.4793372
8,outflow,high-rise,urban,wood,202.3877392,212.0858336,222.2914368,233.0389806,244.3473946,256.2365364,268.7271079,281.8371871,295.5867625,310.0010924,325.1066459,340.9311044,357.5086114,374.8740347,393.0575877,412.0904561,432.005072,452.7973805,474.4642956,497.0370011,520.5473359,545.0276131,570.5007664,596.9900291,624.5289403,653.1528576,682.8980692,713.7679504,745.7681217,778.9361345,813.3101019,848.9294614,885.8238033,924.0244564,963.5746423,1004.519805,1046.90698,1091.043617,1137.250464,1185.634026,1236.310964,1289.404915,1344.965807,1403.049999,1463.789564,1527.319747
9,outflow,high-rise,urban,wood,32.97133294,34.51654731,36.14554736,37.868135,39.68802657,41.60929373,43.636288,45.77414923,48.02816893,50.40335008,52.90499965,55.53873875,58.31140121,61.23024709,64.30222586,67.53474365,70.93568423,74.5134987,78.27716376,82.23617042,86.40063526,90.781346,95.39212628,100.2478225,105.3623488,110.7506397,116.4286928,122.4133823,128.723037,135.3777623,142.3990957,149.8101116,157.6330488,165.8920169,174.6152767,183.8330036,193.5774337,203.9067345,214.8809065,226.5411787,238.9320408,252.1008589,266.0405814,280.7469017,296.2685249,312.6556685
10,outflow,high-rise,urban,wood,55.50356819,58.20114968,61.00711585,63.94727598,67.03348235,70.27851933,73.69385278,77.27509871,81.01886939,84.93547749,89.03543541,93.32970966,97.81264128,102.4790051,107.3390029,112.4027594,117.6804992,123.1606425,128.8321636,134.703826,140.783981,147.0804791,153.5882332,160.3027974,167.231334,174.3806764,181.7573688,189.3467688,197.1351548,205.1278875,213.3291237,221.7418679,230.3542392,239.1544803,248.1432027,257.3197188,266.6814069,276.1712102,285.7364599,295.3753632,305.0848584,314.8614052,324.6926875,334.5668061,344.4797919,354.4273916
11,outflow,high-rise,urban,wood,1108.913576,1127.748104,1146.620399,1165.528701,1184.471487,1203.447373,1222.455127,1241.493098,1260.55787,1279.646113,1298.755034,1317.882356,1337.026199,1356.184764,1375.35669,1394.541119,1413.737694,1432.946194,1452.165535,1471.394838,1490.633673,1509.882017,1529.140223,1548.40907,1567.689683,1586.98349,1606.292222,1625.617521,1644.959921,1664.320025,1683.698746,1703.09718,1722.516287,1741.956232,1761.417007,1780.898559,1800.400755,1819.922654,1839.460641,1859.010512,1878.567992,1898.128668,1917.687785,1937.239726,1956.778546,1976.298105
12,outflow,high-rise,urban,wood,39.94632576,40.7533925,41.57353091,42.41008252,43.26386353,44.13568987,45.02642251,45.93295234,46.85225857,47.78492376,48.73141665,49.69213462,50.66570811,51.65083841,52.64774893,53.65653935,54.67725524,55.70645782,56.74090672,57.78058202,58.82537229,59.87513264,60.92806646,61.98246811,63.03816327,64.09494345,65.15259404,66.20801364,67.25840962,68.30380835,69.34411661,70.37913996,71.40768114,72.42861,73.44169773,74.44668047,75.44326894,76.42384259,77.38143552,78.31613906,79.22790832,80.11666831,80.98708476,81.8434187,82.68537566,83.5127754
13,outflow,high-rise,urban,wood,39.81973555,41.42217122,43.06477054,44.74590571,46.46618789,48.22618135,50.02641418,51.86221355,53.72914579,55.62754789,57.5576272,59.51953514,61.50912751,63.52249686,65.55970856,67.62072271,69.70545727,71.80972729,73.92960235,76.06498179,78.21567271,80.38145054,82.55974439,84.74813521,86.94639999,89.15426696,91.37145018,93.59408173,95.81855313,98.04464867,100.2720867,102.5005723,104.7268241,106.947795,109.1632872,111.3730551,113.5768497,115.7733884,117.9614131,120.1406002,122.310626,124.471184,126.6194497,128.7528085,130.8710673,132.9740055
